game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,total_plays,74,72,-2,2,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,total_yards,322,315.0,-7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,pass_attempts,52,51,-1,1,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,completions,31,30,-1,1,no_play_penalty
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,net_pass_yards,276,266.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,rush_attempts,22,21,-1,1,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,rush_yards,46,49.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,turnovers,1,0,-1,1,no_play_penalty
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,third_down_attempts,19,16,-3,3,no_play_penalty
401858201,2026,1,regular,Hawai'i,Stanford,away,raw,third_down_conversions,8,6,-2,2,no_play_penalty
401864570,2026,1,regular,Florida State,New Mexico State,home,raw,total_yards,419,423.0,4.0,4.0,sack_accounting
401864570,2026,1,regular,Florida State,New Mexico State,home,raw,rush_yards,217,221.0,4.0,4.0,sack_accounting
401864570,2026,1,regular,New Mexico State,Florida State,away,raw,total_plays,66,65,-1,1,sack_accounting
401864570,2026,1,regular,New Mexico State,Florida State,away,raw,total_yards,319,332.0,13.0,13.0,sack_accounting
401864570,2026,1,regular,New Mexico State,Florida State,away,raw,rush_attempts,23,22,-1,1,sack_accounting
401864570,2026,1,regular,New Mexico State,Florida State,away,raw,rush_yards,47,60.0,13.0,13.0,sack_accounting
401862693,2026,1,regular,UNLV,Memphis,home,raw,total_plays,79,78,-1,1,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,UNLV,Memphis,home,raw,total_yards,460,467.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,UNLV,Memphis,home,raw,rush_attempts,41,40,-1,1,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,UNLV,Memphis,home,raw,rush_yards,169,176.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,total_plays,60,58,-2,2,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,total_yards,418,397.0,-21.0,21.0,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,pass_attempts,26,25,-1,1,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,completions,15,14,-1,1,spike_accounting
401862693,2026,1,regular,Memphis,UNLV,away,raw,net_pass_yards,223,204.0,-19.0,19.0,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,rush_attempts,34,33,-1,1,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,rush_yards,195,193.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401862693,2026,1,regular,Memphis,UNLV,away,raw,turnovers,1,0,-1,1,spike_accounting
401862693,2026,1,regular,Memphis,UNLV,away,raw,fumbles_lost,1,0,-1,1,spike_accounting
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,total_plays,63,58,-5,5,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,total_yards,349,353.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,pass_attempts,38,35,-3,3,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,rush_attempts,25,23,-2,2,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,rush_yards,30,34.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,turnovers,4,2,-2,2,kneel_accounting
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,interceptions,3,2,-1,1,kneel_accounting
401858423,2026,1,regular,Rutgers,Massachusetts,home,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401858423,2026,1,regular,Massachusetts,Rutgers,away,raw,total_plays,63,62,-1,1,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Massachusetts,Rutgers,away,raw,total_yards,397,401.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Massachusetts,Rutgers,away,raw,rush_attempts,41,40,-1,1,fumble_or_safety_swallows_scrimmage_type
401858423,2026,1,regular,Massachusetts,Rutgers,away,raw,rush_yards,200,204.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,total_plays,80,79,-1,1,fumble_or_safety_swallows_scrimmage_type
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,total_yards,340,348.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,rush_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,rush_yards,151,159.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,turnovers,1,0,-1,1,kneel_accounting
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401866409,2026,1,regular,Buffalo,UAlbany,home,raw,third_down_attempts,21,20,-1,1,kneel_accounting
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,total_plays,81,78,-3,3,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,total_yards,508,529.0,21.0,21.0,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,pass_attempts,34,33,-1,1,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,net_pass_yards,211,226.0,15.0,15.0,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,rush_attempts,47,45,-2,2,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,rush_yards,297,303.0,6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,Kennesaw State,West Georgia,home,raw,third_down_attempts,14,13,-1,1,no_play_penalty
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,total_plays,51,49,-2,2,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,total_yards,160,157.0,-3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,rush_attempts,25,23,-2,2,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,rush_yards,49,46.0,-3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,turnovers,2,1,-1,1,no_play_penalty
401864425,2026,1,regular,West Georgia,Kennesaw State,away,raw,fumbles_lost,2,1,-1,1,no_play_penalty
401864424,2026,1,regular,Delaware,Merrimack,home,raw,total_plays,73,70,-3,3,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,total_yards,547,530.0,-17.0,17.0,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,pass_attempts,44,42,-2,2,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,completions,24,23,-1,1,kneel_accounting
